Date,Hour,Hourly rainfall value,DateTime
2024-05-09,2,0,2024-05-09 02:00:00
2024-05-09,3,0,2024-05-09 03:00:00
2024-05-09,4,0,2024-05-09 04:00:00
2024-05-09,5,0,2024-05-09 05:00:00
2024-05-09,6,0,2024-05-09 06:00:00
2024-05-09,7,0,2024-05-09 07:00:00
2024-05-09,8,0,2024-05-09 08:00:00
2024-05-09,9,0,2024-05-09 09:00:00
2024-05-09,10,0,2024-05-09 10:00:00
2024-05-09,11,0,2024-05-09 11:00:00
2024-05-09,12,0,2024-05-09 12:00:00
2024-05-09,13,0,2024-05-09 13:00:00
2024-05-09,14,0,2024-05-09 14:00:00
2024-05-09,15,0,2024-05-09 15:00:00
2024-05-09,16,0,2024-05-09 16:00:00
2024-05-09,17,0,2024-05-09 17:00:00
2024-05-09,18,0,2024-05-09 18:00:00
2024-05-09,19,0,2024-05-09 19:00:00
2024-05-09,20,0,2024-05-09 20:00:00
2024-05-09,21,0,2024-05-09 21:00:00
2024-05-09,22,0,2024-05-09 22:00:00
2024-05-09,23,0,2024-05-09 23:00:00
2024-05-10,0,0,2024-05-10 00:00:00
2024-05-10,1,0,2024-05-10 01:00:00
2024-05-10,2,0,2024-05-10 02:00:00
2024-05-10,3,0,2024-05-10 03:00:00
2024-05-10,4,3.4,2024-05-10 04:00:00
2024-05-10,5,6.6,2024-05-10 05:00:00
2024-05-10,6,1.6,2024-05-10 06:00:00
2024-05-10,7,0.4,2024-05-10 07:00:00
2024-05-10,8,0,2024-05-10 08:00:00
2024-05-10,9,0,2024-05-10 09:00:00
2024-05-10,10,0,2024-05-10 10:00:00
2024-05-10,11,0,2024-05-10 11:00:00
2024-05-10,12,0,2024-05-10 12:00:00
2024-05-10,13,0,2024-05-10 13:00:00
2024-05-10,14,0,2024-05-10 14:00:00
2024-05-10,15,0,2024-05-10 15:00:00
2024-05-10,16,0,2024-05-10 16:00:00
2024-05-10,17,0,2024-05-10 17:00:00
2024-05-10,18,0,2024-05-10 18:00:00
2024-05-10,19,0,2024-05-10 19:00:00
2024-05-10,20,0,2024-05-10 20:00:00
2024-05-10,21,0,2024-05-10 21:00:00
2024-05-10,22,0,2024-05-10 22:00:00
2024-05-10,23,0,2024-05-10 23:00:00
2024-05-11,0,0,2024-05-11 00:00:00
2024-05-11,1,0,2024-05-11 01:00:00
2024-05-11,2,0,2024-05-11 02:00:00
2024-05-11,3,0,2024-05-11 03:00:00
2024-05-11,4,0,2024-05-11 04:00:00
2024-05-11,5,0,2024-05-11 05:00:00
2024-05-11,6,0,2024-05-11 06:00:00
2024-05-11,7,0,2024-05-11 07:00:00
2024-05-11,8,0,2024-05-11 08:00:00
2024-05-11,9,0,2024-05-11 09:00:00
2024-05-11,10,0,2024-05-11 10:00:00
2024-05-11,11,0,2024-05-11 11:00:00
2024-05-11,12,0,2024-05-11 12:00:00
2024-05-11,13,0,2024-05-11 13:00:00
2024-05-11,14,0,2024-05-11 14:00:00
2024-05-11,15,0,2024-05-11 15:00:00
2024-05-11,16,0,2024-05-11 16:00:00
2024-05-11,17,0,2024-05-11 17:00:00
2024-05-11,18,0,2024-05-11 18:00:00
2024-05-11,19,0,2024-05-11 19:00:00
2024-05-11,20,0,2024-05-11 20:00:00
2024-05-11,21,0,2024-05-11 21:00:00
2024-05-11,22,0,2024-05-11 22:00:00
2024-05-11,23,0,2024-05-11 23:00:00
2024-05-12,0,0,2024-05-12 00:00:00
2024-05-12,1,0,2024-05-12 01:00:00
2024-05-12,2,0,2024-05-12 02:00:00
2024-05-12,3,0,2024-05-12 03:00:00
2024-05-12,4,0,2024-05-12 04:00:00
2024-05-12,5,0,2024-05-12 05:00:00
2024-05-12,6,0,2024-05-12 06:00:00
2024-05-12,7,0,2024-05-12 07:00:00
2024-05-12,8,0.8,2024-05-12 08:00:00
2024-05-12,9,0.4,2024-05-12 09:00:00
2024-05-12,10,0,2024-05-12 10:00:00
2024-05-12,11,0,2024-05-12 11:00:00
2024-05-12,12,0,2024-05-12 12:00:00
2024-05-12,13,10.4,2024-05-12 13:00:00
2024-05-12,14,4.4,2024-05-12 14:00:00
2024-05-12,15,0.6,2024-05-12 15:00:00
2024-05-12,16,0.2,2024-05-12 16:00:00
2024-05-12,17,0,2024-05-12 17:00:00
2024-05-12,18,0,2024-05-12 18:00:00
2024-05-12,19,0,2024-05-12 19:00:00
2024-05-12,20,0,2024-05-12 20:00:00
2024-05-12,21,0,2024-05-12 21:00:00
2024-05-12,22,0,2024-05-12 22:00:00
2024-05-12,23,0,2024-05-12 23:00:00
2024-05-13,0,0,2024-05-13 00:00:00
2024-05-13,1,0,2024-05-13 01:00:00
2024-05-13,2,0,2024-05-13 02:00:00
2024-05-13,3,0,2024-05-13 03:00:00
2024-05-13,4,0,2024-05-13 04:00:00
2024-05-13,5,0,2024-05-13 05:00:00
2024-05-13,6,0,2024-05-13 06:00:00
2024-05-13,7,0,2024-05-13 07:00:00
2024-05-13,8,0,2024-05-13 08:00:00
2024-05-13,9,0,2024-05-13 09:00:00
2024-05-13,10,0.2,2024-05-13 10:00:00
2024-05-13,11,0,2024-05-13 11:00:00
2024-05-13,12,0,2024-05-13 12:00:00
2024-05-13,13,0,2024-05-13 13:00:00
2024-05-13,14,0,2024-05-13 14:00:00
2024-05-13,15,0,2024-05-13 15:00:00
2024-05-13,16,0,2024-05-13 16:00:00
2024-05-13,17,0,2024-05-13 17:00:00
2024-05-13,18,0,2024-05-13 18:00:00
2024-05-13,19,0,2024-05-13 19:00:00
2024-05-13,20,0,2024-05-13 20:00:00
2024-05-13,21,0,2024-05-13 21:00:00
2024-05-13,22,0,2024-05-13 22:00:00
2024-05-13,23,0,2024-05-13 23:00:00
2024-05-14,0,0,2024-05-14 00:00:00
2024-05-14,1,0,2024-05-14 01:00:00
2024-05-14,2,0,2024-05-14 02:00:00
2024-05-14,3,0,2024-05-14 03:00:00
2024-05-14,4,0,2024-05-14 04:00:00
2024-05-14,5,0,2024-05-14 05:00:00
2024-05-14,6,0,2024-05-14 06:00:00
2024-05-14,7,0,2024-05-14 07:00:00
2024-05-14,8,0,2024-05-14 08:00:00
2024-05-14,9,0,2024-05-14 09:00:00
2024-05-14,10,0,2024-05-14 10:00:00
2024-05-14,11,0,2024-05-14 11:00:00
2024-05-14,12,0,2024-05-14 12:00:00
2024-05-14,13,0,2024-05-14 13:00:00
2024-05-14,14,0,2024-05-14 14:00:00
2024-05-14,15,0,2024-05-14 15:00:00
2024-05-14,16,0,2024-05-14 16:00:00
2024-05-14,17,0,2024-05-14 17:00:00
2024-05-14,18,0,2024-05-14 18:00:00
2024-05-14,19,0,2024-05-14 19:00:00
2024-05-14,20,0,2024-05-14 20:00:00
2024-05-14,21,0,2024-05-14 21:00:00
2024-05-14,22,0,2024-05-14 22:00:00
2024-05-14,23,0,2024-05-14 23:00:00
2024-05-15,0,0,2024-05-15 00:00:00
2024-05-15,1,0,2024-05-15 01:00:00
2024-05-15,2,0,2024-05-15 02:00:00
2024-05-15,3,0,2024-05-15 03:00:00
2024-05-15,4,0,2024-05-15 04:00:00
2024-05-15,5,0,2024-05-15 05:00:00
2024-05-15,6,0,2024-05-15 06:00:00
2024-05-15,7,0,2024-05-15 07:00:00
2024-05-15,8,0,2024-05-15 08:00:00
2024-05-15,9,0,2024-05-15 09:00:00
2024-05-15,10,0,2024-05-15 10:00:00
2024-05-15,11,0,2024-05-15 11:00:00
2024-05-15,12,0,2024-05-15 12:00:00
2024-05-15,13,0,2024-05-15 13:00:00
2024-05-15,14,0,2024-05-15 14:00:00
2024-05-15,15,0,2024-05-15 15:00:00
2024-05-15,16,0,2024-05-15 16:00:00
2024-05-15,17,0,2024-05-15 17:00:00
2024-05-15,18,0,2024-05-15 18:00:00
2024-05-15,19,0,2024-05-15 19:00:00
2024-05-15,20,0,2024-05-15 20:00:00
2024-05-15,21,0,2024-05-15 21:00:00
2024-05-15,22,1.4,2024-05-15 22:00:00
2024-05-15,23,7.2,2024-05-15 23:00:00
2024-05-16,0,0.8,2024-05-16 00:00:00
2024-05-16,1,0.2,2024-05-16 01:00:00
2024-05-16,2,0,2024-05-16 02:00:00
2024-05-16,3,0,2024-05-16 03:00:00
2024-05-16,4,0,2024-05-16 04:00:00
2024-05-16,5,0,2024-05-16 05:00:00
2024-05-16,6,0.2,2024-05-16 06:00:00
2024-05-16,7,0,2024-05-16 07:00:00
2024-05-16,8,0,2024-05-16 08:00:00
2024-05-16,9,0,2024-05-16 09:00:00
2024-05-16,10,0,2024-05-16 10:00:00
2024-05-16,11,0,2024-05-16 11:00:00
2024-05-16,12,0,2024-05-16 12:00:00
2024-05-16,13,0,2024-05-16 13:00:00
2024-05-16,14,0,2024-05-16 14:00:00
2024-05-16,15,0,2024-05-16 15:00:00
2024-05-16,16,0,2024-05-16 16:00:00
2024-05-16,17,0,2024-05-16 17:00:00
2024-05-16,18,0,2024-05-16 18:00:00
2024-05-16,19,0,2024-05-16 19:00:00
2024-05-16,20,0,2024-05-16 20:00:00
2024-05-16,21,0,2024-05-16 21:00:00
2024-05-16,22,0,2024-05-16 22:00:00
2024-05-16,23,0,2024-05-16 23:00:00
2024-05-17,0,0,2024-05-17 00:00:00
2024-05-17,1,0,2024-05-17 01:00:00
2024-05-17,2,0,2024-05-17 02:00:00
2024-05-17,3,0,2024-05-17 03:00:00
2024-05-17,4,0,2024-05-17 04:00:00
2024-05-17,5,0,2024-05-17 05:00:00
2024-05-17,6,0,2024-05-17 06:00:00
2024-05-17,7,0,2024-05-17 07:00:00
2024-05-17,8,0,2024-05-17 08:00:00
2024-05-17,9,0,2024-05-17 09:00:00
2024-05-17,10,0,2024-05-17 10:00:00
2024-05-17,11,0,2024-05-17 11:00:00
2024-05-17,12,0,2024-05-17 12:00:00
2024-05-17,13,0,2024-05-17 13:00:00
2024-05-17,14,0,2024-05-17 14:00:00
2024-05-17,15,0,2024-05-17 15:00:00
2024-05-17,16,0,2024-05-17 16:00:00
2024-05-17,17,0,2024-05-17 17:00:00
2024-05-17,18,0,2024-05-17 18:00:00
2024-05-17,19,0,2024-05-17 19:00:00
2024-05-17,20,0,2024-05-17 20:00:00
2024-05-17,21,0,2024-05-17 21:00:00
2024-05-17,22,0,2024-05-17 22:00:00
2024-05-17,23,0,2024-05-17 23:00:00
2024-05-18,0,0,2024-05-18 00:00:00
2024-05-18,1,0,2024-05-18 01:00:00
2024-05-18,2,0,2024-05-18 02:00:00
2024-05-18,3,0,2024-05-18 03:00:00
2024-05-18,4,0,2024-05-18 04:00:00
2024-05-18,5,0,2024-05-18 05:00:00
2024-05-18,6,0,2024-05-18 06:00:00
2024-05-18,7,0,2024-05-18 07:00:00
2024-05-18,8,0,2024-05-18 08:00:00
2024-05-18,9,0,2024-05-18 09:00:00
2024-05-18,10,0,2024-05-18 10:00:00
2024-05-18,11,0,2024-05-18 11:00:00
2024-05-18,12,0,2024-05-18 12:00:00
2024-05-18,13,0,2024-05-18 13:00:00
2024-05-18,14,0,2024-05-18 14:00:00
2024-05-18,15,0,2024-05-18 15:00:00
2024-05-18,16,0,2024-05-18 16:00:00
2024-05-18,17,0,2024-05-18 17:00:00
2024-05-18,18,0,2024-05-18 18:00:00
2024-05-18,19,0,2024-05-18 19:00:00
2024-05-18,20,0,2024-05-18 20:00:00
2024-05-18,21,0,2024-05-18 21:00:00
2024-05-18,22,0,2024-05-18 22:00:00
2024-05-18,23,0,2024-05-18 23:00:00
2024-05-19,0,0,2024-05-19 00:00:00
2024-05-19,1,0,2024-05-19 01:00:00
2024-05-19,2,0,2024-05-19 02:00:00
2024-05-19,3,0,2024-05-19 03:00:00
2024-05-19,4,0,2024-05-19 04:00:00
2024-05-19,5,0,2024-05-19 05:00:00
2024-05-19,6,0,2024-05-19 06:00:00
2024-05-19,7,0,2024-05-19 07:00:00
2024-05-19,8,0,2024-05-19 08:00:00
2024-05-19,9,0,2024-05-19 09:00:00
2024-05-19,10,0,2024-05-19 10:00:00
2024-05-19,11,0,2024-05-19 11:00:00
2024-05-19,12,0,2024-05-19 12:00:00
2024-05-19,13,0,2024-05-19 13:00:00
2024-05-19,14,0,2024-05-19 14:00:00
2024-05-19,15,0,2024-05-19 15:00:00
2024-05-19,16,1,2024-05-19 16:00:00
2024-05-19,17,0,2024-05-19 17:00:00
2024-05-19,18,0,2024-05-19 18:00:00
2024-05-19,19,10.2,2024-05-19 19:00:00
2024-05-19,20,0.4,2024-05-19 20:00:00
2024-05-19,21,0,2024-05-19 21:00:00
2024-05-19,22,0,2024-05-19 22:00:00
2024-05-19,23,0,2024-05-19 23:00:00
2024-05-20,0,0,2024-05-20 00:00:00
2024-05-20,1,0,2024-05-20 01:00:00
2024-05-20,2,0,2024-05-20 02:00:00
2024-05-20,3,0,2024-05-20 03:00:00
2024-05-20,4,0,2024-05-20 04:00:00
2024-05-20,5,0,2024-05-20 05:00:00
2024-05-20,6,0,2024-05-20 06:00:00
2024-05-20,7,0,2024-05-20 07:00:00
2024-05-20,8,0,2024-05-20 08:00:00
2024-05-20,9,13.2,2024-05-20 09:00:00
2024-05-20,10,7,2024-05-20 10:00:00
2024-05-20,11,0,2024-05-20 11:00:00
2024-05-20,12,0,2024-05-20 12:00:00
2024-05-20,13,0,2024-05-20 13:00:00
2024-05-20,14,0,2024-05-20 14:00:00
2024-05-20,15,0,2024-05-20 15:00:00
2024-05-20,16,0,2024-05-20 16:00:00
2024-05-20,17,0,2024-05-20 17:00:00
2024-05-20,18,0,2024-05-20 18:00:00
2024-05-20,19,0,2024-05-20 19:00:00
2024-05-20,20,0,2024-05-20 20:00:00
2024-05-20,21,0,2024-05-20 21:00:00
2024-05-20,22,0,2024-05-20 22:00:00
2024-05-20,23,0,2024-05-20 23:00:00
2024-05-21,0,0,2024-05-21 00:00:00
2024-05-21,1,0,2024-05-21 01:00:00
2024-05-21,2,0,2024-05-21 02:00:00
2024-05-21,3,0,2024-05-21 03:00:00
2024-05-21,4,0,2024-05-21 04:00:00
2024-05-21,5,0,2024-05-21 05:00:00
2024-05-21,6,0,2024-05-21 06:00:00
2024-05-21,7,0,2024-05-21 07:00:00
2024-05-21,8,0,2024-05-21 08:00:00
2024-05-21,9,0,2024-05-21 09:00:00
2024-05-21,10,0,2024-05-21 10:00:00
2024-05-21,11,0,2024-05-21 11:00:00
2024-05-21,12,0,2024-05-21 12:00:00
2024-05-21,13,0,2024-05-21 13:00:00
2024-05-21,14,0,2024-05-21 14:00:00
2024-05-21,15,0,2024-05-21 15:00:00
2024-05-21,16,0,2024-05-21 16:00:00
2024-05-21,17,0,2024-05-21 17:00:00
2024-05-21,18,0,2024-05-21 18:00:00
2024-05-21,19,0,2024-05-21 19:00:00
2024-05-21,20,20.4,2024-05-21 20:00:00
2024-05-21,21,4.6,2024-05-21 21:00:00
2024-05-21,22,1,2024-05-21 22:00:00
2024-05-21,23,0,2024-05-21 23:00:00
2024-05-22,0,0,2024-05-22 00:00:00
2024-05-22,1,0,2024-05-22 01:00:00
2024-05-22,2,0,2024-05-22 02:00:00
2024-05-22,3,0,2024-05-22 03:00:00
2024-05-22,4,0,2024-05-22 04:00:00
2024-05-22,5,0,2024-05-22 05:00:00
2024-05-22,6,0,2024-05-22 06:00:00
2024-05-22,7,0,2024-05-22 07:00:00
2024-05-22,8,0,2024-05-22 08:00:00
2024-05-22,9,0,2024-05-22 09:00:00
2024-05-22,10,0,2024-05-22 10:00:00
2024-05-22,11,0,2024-05-22 11:00:00
2024-05-22,12,0,2024-05-22 12:00:00
2024-05-22,13,0,2024-05-22 13:00:00
2024-05-22,14,0,2024-05-22 14:00:00
2024-05-22,15,0.4,2024-05-22 15:00:00
2024-05-22,16,0.8,2024-05-22 16:00:00
2024-05-22,17,0.2,2024-05-22 17:00:00
2024-05-22,18,18,2024-05-22 18:00:00
2024-05-22,19,1.2,2024-05-22 19:00:00
2024-05-22,20,0,2024-05-22 20:00:00
2024-05-22,21,0,2024-05-22 21:00:00
2024-05-22,22,0,2024-05-22 22:00:00
2024-05-22,23,0,2024-05-22 23:00:00
2024-05-23,0,0,2024-05-23 00:00:00
2024-05-23,1,0,2024-05-23 01:00:00
2024-05-23,2,0,2024-05-23 02:00:00
2024-05-23,3,0.2,2024-05-23 03:00:00
2024-05-23,4,0,2024-05-23 04:00:00
2024-05-23,5,0,2024-05-23 05:00:00
2024-05-23,6,0,2024-05-23 06:00:00
2024-05-23,7,0,2024-05-23 07:00:00
2024-05-23,8,0,2024-05-23 08:00:00
2024-05-23,9,0,2024-05-23 09:00:00
2024-05-23,10,0,2024-05-23 10:00:00
2024-05-23,11,0,2024-05-23 11:00:00
2024-05-23,12,0,2024-05-23 12:00:00
2024-05-23,13,0,2024-05-23 13:00:00
2024-05-23,14,0,2024-05-23 14:00:00
2024-05-23,15,0,2024-05-23 15:00:00
2024-05-23,16,0,2024-05-23 16:00:00
2024-05-23,17,0,2024-05-23 17:00:00
2024-05-23,18,0,2024-05-23 18:00:00
2024-05-23,19,0,2024-05-23 19:00:00
2024-05-23,20,0,2024-05-23 20:00:00
2024-05-23,21,0,2024-05-23 21:00:00
2024-05-23,22,0,2024-05-23 22:00:00
2024-05-23,23,0,2024-05-23 23:00:00
2024-05-24,0,0,2024-05-24 00:00:00
2024-05-24,1,0,2024-05-24 01:00:00
2024-05-24,2,0,2024-05-24 02:00:00
2024-05-24,3,0,2024-05-24 03:00:00
2024-05-24,4,0,2024-05-24 04:00:00
2024-05-24,5,0,2024-05-24 05:00:00
2024-05-24,6,0,2024-05-24 06:00:00
2024-05-24,7,0,2024-05-24 07:00:00
2024-05-24,8,0,2024-05-24 08:00:00
2024-05-24,9,0,2024-05-24 09:00:00
2024-05-24,10,0,2024-05-24 10:00:00
2024-05-24,11,0,2024-05-24 11:00:00
2024-05-24,12,0,2024-05-24 12:00:00
2024-05-24,13,0,2024-05-24 13:00:00
2024-05-24,14,0,2024-05-24 14:00:00
2024-05-24,15,0,2024-05-24 15:00:00
2024-05-24,16,0,2024-05-24 16:00:00
2024-05-24,17,2.6,2024-05-24 17:00:00
2024-05-24,18,1.6,2024-05-24 18:00:00
2024-05-24,19,0,2024-05-24 19:00:00
2024-05-24,20,0,2024-05-24 20:00:00
2024-05-24,21,0,2024-05-24 21:00:00
2024-05-24,22,0,2024-05-24 22:00:00
2024-05-24,23,0,2024-05-24 23:00:00
2024-05-25,0,0,2024-05-25 00:00:00
2024-05-25,1,0,2024-05-25 01:00:00
2024-05-25,2,0,2024-05-25 02:00:00
2024-05-25,3,0,2024-05-25 03:00:00
2024-05-25,4,0,2024-05-25 04:00:00
2024-05-25,5,0,2024-05-25 05:00:00
2024-05-25,6,0,2024-05-25 06:00:00
2024-05-25,7,0,2024-05-25 07:00:00
2024-05-25,8,0,2024-05-25 08:00:00
2024-05-25,9,0,2024-05-25 09:00:00
2024-05-25,10,0,2024-05-25 10:00:00
2024-05-25,11,0,2024-05-25 11:00:00
2024-05-25,12,0,2024-05-25 12:00:00
2024-05-25,13,0,2024-05-25 13:00:00
2024-05-25,14,0,2024-05-25 14:00:00
2024-05-25,15,0,2024-05-25 15:00:00
2024-05-25,16,0,2024-05-25 16:00:00
2024-05-25,17,0,2024-05-25 17:00:00
2024-05-25,18,0,2024-05-25 18:00:00
2024-05-25,19,0,2024-05-25 19:00:00
2024-05-25,20,0,2024-05-25 20:00:00
2024-05-25,21,0,2024-05-25 21:00:00
2024-05-25,22,0,2024-05-25 22:00:00
2024-05-25,23,0,2024-05-25 23:00:00
2024-05-26,0,6.8,2024-05-26 00:00:00
2024-05-26,1,0,2024-05-26 01:00:00
2024-05-26,2,0,2024-05-26 02:00:00
2024-05-26,3,0,2024-05-26 03:00:00
2024-05-26,4,0,2024-05-26 04:00:00
2024-05-26,5,0,2024-05-26 05:00:00
2024-05-26,6,0,2024-05-26 06:00:00
2024-05-26,7,0,2024-05-26 07:00:00
2024-05-26,8,0,2024-05-26 08:00:00
2024-05-26,9,0,2024-05-26 09:00:00
2024-05-26,10,0,2024-05-26 10:00:00
2024-05-26,11,0,2024-05-26 11:00:00
2024-05-26,12,6,2024-05-26 12:00:00
2024-05-26,13,7,2024-05-26 13:00:00
2024-05-26,14,0,2024-05-26 14:00:00
2024-05-26,15,0,2024-05-26 15:00:00
2024-05-26,16,0,2024-05-26 16:00:00
2024-05-26,17,0,2024-05-26 17:00:00
2024-05-26,18,0,2024-05-26 18:00:00
2024-05-26,19,0,2024-05-26 19:00:00
2024-05-26,20,0,2024-05-26 20:00:00
2024-05-26,21,0,2024-05-26 21:00:00
2024-05-26,22,0,2024-05-26 22:00:00
2024-05-26,23,0,2024-05-26 23:00:00
2024-05-27,0,0,2024-05-27 00:00:00
2024-05-27,1,0,2024-05-27 01:00:00
2024-05-27,2,0,2024-05-27 02:00:00
2024-05-27,3,0,2024-05-27 03:00:00
2024-05-27,4,0,2024-05-27 04:00:00
2024-05-27,5,0,2024-05-27 05:00:00
2024-05-27,6,0,2024-05-27 06:00:00
2024-05-27,7,0,2024-05-27 07:00:00
2024-05-27,8,0,2024-05-27 08:00:00
2024-05-27,9,0,2024-05-27 09:00:00
2024-05-27,10,0,2024-05-27 10:00:00
2024-05-27,11,0,2024-05-27 11:00:00
2024-05-27,12,0,2024-05-27 12:00:00
2024-05-27,13,0,2024-05-27 13:00:00
2024-05-27,14,0,2024-05-27 14:00:00
2024-05-27,15,0,2024-05-27 15:00:00
2024-05-27,16,0,2024-05-27 16:00:00
2024-05-27,17,0,2024-05-27 17:00:00
2024-05-27,18,0,2024-05-27 18:00:00
2024-05-27,19,0,2024-05-27 19:00:00
2024-05-27,20,0,2024-05-27 20:00:00
2024-05-27,21,0,2024-05-27 21:00:00
2024-05-27,22,2.4,2024-05-27 22:00:00
2024-05-27,23,0,2024-05-27 23:00:00
2024-05-28,0,0,2024-05-28 00:00:00
2024-05-28,1,1,2024-05-28 01:00:00
2024-05-28,2,0.4,2024-05-28 02:00:00
2024-05-28,3,0,2024-05-28 03:00:00
2024-05-28,4,0.2,2024-05-28 04:00:00
2024-05-28,5,6.2,2024-05-28 05:00:00
2024-05-28,6,0.2,2024-05-28 06:00:00
2024-05-28,7,0.2,2024-05-28 07:00:00
2024-05-28,8,0.4,2024-05-28 08:00:00
2024-05-28,9,0,2024-05-28 09:00:00
2024-05-28,10,0,2024-05-28 10:00:00
2024-05-28,11,0,2024-05-28 11:00:00
2024-05-28,12,0,2024-05-28 12:00:00
2024-05-28,13,0,2024-05-28 13:00:00
2024-05-28,14,0,2024-05-28 14:00:00
2024-05-28,15,0,2024-05-28 15:00:00
2024-05-28,16,0.2,2024-05-28 16:00:00
2024-05-28,17,0,2024-05-28 17:00:00
2024-05-28,18,0,2024-05-28 18:00:00
2024-05-28,19,0,2024-05-28 19:00:00
2024-05-28,20,0,2024-05-28 20:00:00
2024-05-28,21,0,2024-05-28 21:00:00
2024-05-28,22,0,2024-05-28 22:00:00
2024-05-28,23,0,2024-05-28 23:00:00
2024-05-29,0,0,2024-05-29 00:00:00
2024-05-29,1,0,2024-05-29 01:00:00
2024-05-29,2,0,2024-05-29 02:00:00
2024-05-29,3,0,2024-05-29 03:00:00
2024-05-29,4,0,2024-05-29 04:00:00
2024-05-29,5,0,2024-05-29 05:00:00
2024-05-29,6,0,2024-05-29 06:00:00
2024-05-29,7,0,2024-05-29 07:00:00
2024-05-29,8,0,2024-05-29 08:00:00
2024-05-29,9,0.2,2024-05-29 09:00:00
2024-05-29,10,0,2024-05-29 10:00:00
2024-05-29,11,0,2024-05-29 11:00:00
2024-05-29,12,0,2024-05-29 12:00:00
2024-05-29,13,0,2024-05-29 13:00:00
2024-05-29,14,0,2024-05-29 14:00:00
2024-05-29,15,0,2024-05-29 15:00:00
2024-05-29,16,0,2024-05-29 16:00:00
2024-05-29,17,0,2024-05-29 17:00:00
2024-05-29,18,0,2024-05-29 18:00:00
2024-05-29,19,0,2024-05-29 19:00:00
2024-05-29,20,0,2024-05-29 20:00:00
2024-05-29,21,0,2024-05-29 21:00:00
2024-05-29,22,0,2024-05-29 22:00:00
2024-05-29,23,0,2024-05-29 23:00:00
2024-05-30,0,0,2024-05-30 00:00:00
2024-05-30,1,0,2024-05-30 01:00:00
2024-05-30,2,0,2024-05-30 02:00:00
2024-05-30,3,0,2024-05-30 03:00:00
2024-05-30,4,0,2024-05-30 04:00:00
2024-05-30,5,0,2024-05-30 05:00:00
2024-05-30,6,0,2024-05-30 06:00:00
2024-05-30,7,0,2024-05-30 07:00:00
2024-05-30,8,0,2024-05-30 08:00:00
2024-05-30,9,0,2024-05-30 09:00:00
2024-05-30,10,0,2024-05-30 10:00:00
2024-05-30,11,0,2024-05-30 11:00:00
2024-05-30,12,0,2024-05-30 12:00:00
2024-05-30,13,0,2024-05-30 13:00:00
2024-05-30,14,0,2024-05-30 14:00:00
2024-05-30,15,0,2024-05-30 15:00:00
2024-05-30,16,0,2024-05-30 16:00:00
2024-05-30,17,0,2024-05-30 17:00:00
2024-05-30,18,0,2024-05-30 18:00:00
2024-05-30,19,0,2024-05-30 19:00:00
2024-05-30,20,0,2024-05-30 20:00:00
2024-05-30,21,0,2024-05-30 21:00:00
2024-05-30,22,1.6,2024-05-30 22:00:00
2024-05-30,23,0.2,2024-05-30 23:00:00
2024-05-31,0,2.4,2024-05-31 00:00:00
2024-05-31,1,1.8,2024-05-31 01:00:00
2024-05-31,2,0,2024-05-31 02:00:00
2024-05-31,3,0.2,2024-05-31 03:00:00
2024-05-31,4,0,2024-05-31 04:00:00
2024-05-31,5,0,2024-05-31 05:00:00
2024-05-31,6,0,2024-05-31 06:00:00
2024-05-31,7,0,2024-05-31 07:00:00
2024-05-31,8,0,2024-05-31 08:00:00
2024-05-31,9,0,2024-05-31 09:00:00
2024-05-31,10,0,2024-05-31 10:00:00
2024-05-31,11,0,2024-05-31 11:00:00
2024-05-31,12,0,2024-05-31 12:00:00
2024-05-31,13,0,2024-05-31 13:00:00
2024-05-31,14,0,2024-05-31 14:00:00
2024-05-31,15,0,2024-05-31 15:00:00
2024-05-31,16,0,2024-05-31 16:00:00
2024-05-31,17,0,2024-05-31 17:00:00
2024-05-31,18,0,2024-05-31 18:00:00
2024-05-31,19,0,2024-05-31 19:00:00
2024-05-31,20,0,2024-05-31 20:00:00
2024-05-31,21,0,2024-05-31 21:00:00
2024-05-31,22,0,2024-05-31 22:00:00
2024-05-31,23,0,2024-05-31 23:00:00
2024-06-01,0,0,2024-06-01 00:00:00
2024-06-01,1,0,2024-06-01 01:00:00
2024-06-01,2,0,2024-06-01 02:00:00
2024-06-01,3,0,2024-06-01 03:00:00
2024-06-01,4,0,2024-06-01 04:00:00
2024-06-01,5,0,2024-06-01 05:00:00
2024-06-01,6,0,2024-06-01 06:00:00
2024-06-01,7,0,2024-06-01 07:00:00
2024-06-01,8,0,2024-06-01 08:00:00
2024-06-01,9,0,2024-06-01 09:00:00
2024-06-01,10,0,2024-06-01 10:00:00
2024-06-01,11,0,2024-06-01 11:00:00
2024-06-01,12,0,2024-06-01 12:00:00
2024-06-01,13,0,2024-06-01 13:00:00
2024-06-01,14,0,2024-06-01 14:00:00
2024-06-01,15,0,2024-06-01 15:00:00
2024-06-01,16,0,2024-06-01 16:00:00
2024-06-01,17,0,2024-06-01 17:00:00
2024-06-01,18,0.2,2024-06-01 18:00:00
2024-06-01,19,2,2024-06-01 19:00:00
2024-06-01,20,0,2024-06-01 20:00:00
2024-06-01,21,0,2024-06-01 21:00:00
2024-06-01,22,0,2024-06-01 22:00:00
2024-06-01,23,0,2024-06-01 23:00:00
2024-06-02,0,0,2024-06-02 00:00:00
2024-06-02,1,0,2024-06-02 01:00:00
2024-06-02,2,0,2024-06-02 02:00:00
2024-06-02,3,0,2024-06-02 03:00:00
